"","RC1","RC3","RC2","RC5","RC6","RC8","RC4","RC7"
"nonrational",0.216206430643445,0.0433392007642437,0.0164827203787537,-0.0132961392636843,0.0157752182209022,0.0992023926440986,0.0265256884285254,0.0160578327825634
"nonrigid",0.170510809006797,0.0192301955082299,-0.303113993051796,-0.392526529257522,0.0360168584699864,0.182295943120476,0.0136727580969567,-0.136072170690495
"nonspiritual",0.0472585978808276,0.275066197375522,0.0569088328606832,0.0869114287620394,0.150828248008876,-0.362739677813101,-0.0752497580938826,-0.00649754150915386
"nonunderstanding",0.0397298646231517,0.105728500589513,0.144024741407725,0.00646429112490513,0.0232482845521598,-0.0389445328101837,-0.0588224701455892,0.154088285068888
"nonvariant",-0.0582951575669815,0.145309052838359,0.0586019308089726,0.543403576718351,-0.0908854792007718,-0.122863286837983,0.116039560140147,0.106229398310648
"nonvocal",-0.0571492999268696,0.544858492140686,-0.135957139381319,0.025934990499789,-0.101705235970182,0.0138551163979107,-0.0186773135438756,0.119685251114803
"nonvolatile",0.00565248866362906,0.0205775010628033,-0.0366330660238673,0.133246663565587,-0.176652929086981,-0.159778607970201,-0.105710308005295,0.0674222312018283
"observant",-0.0949009590373414,0.03941975084976,0.0482120620660804,-0.0142827643864923,-0.0592425954038133,0.0488807360906971,-0.0836415826562387,-0.023235139141676
"obtrusive",-0.0298214408709015,-0.081102147186389,0.149150883637488,-0.0144656732684164,0.106297805098221,-0.0380504857182864,0.0828121033853831,-0.0952021607983362
"old-fashioned",0.050325172498672,-0.0378683175082105,0.119643354970964,0.55641177886,-0.0989445768146134,0.143214656280775,0.125640809026948,-0.0391888906887677
"one-sided",-0.015167435480295,0.0993857012424291,0.135652727269227,0.0230008458559449,0.0573285936629291,-0.0505583930489161,0.0112665415719136,0.0271089139270722
"open-hearted",0.0992198364626593,-0.338497551307596,-0.143888350112366,-0.0100011371907578,-0.0499607323227763,0.110465922802684,0.0343861781633983,-0.0185655302389125
"open-minded",0.0728658986135769,-0.00826813452180544,-0.250336049433208,-0.301928738683128,-0.00868690968746424,0.0613828331153376,0.0339907367136505,-0.0581821483881242
"original",0.0656555670083411,0.042368970473216,0.0166308337073507,-0.228907965929047,0.0110538442005743,0.0114523281536295,-0.174894875567313,0.0517543157149642
"ornery",0.00476966666911733,0.0178040271695735,0.333897749507742,0.176666659879175,-0.026119723641496,0.0478448054163466,-0.0100308946939144,0.0706908787231077
"ostentatious",-0.040118640129067,-0.00349397681766246,-0.0231086000340608,0.0351225077768009,0.268507155808124,0.00953956181085749,-0.0675016882279301,0.0531370590382418
"other-worldly",0.25372041289478,0.204755966634186,0.0560315707593612,-0.137005806376766,-0.0676460279819688,0.227347722680492,-0.164130980135708,0.0383383359923962
"outgoing",0.0767086520230912,-0.403006063981725,-0.0408582992774294,-0.136169288781691,0.299746054549853,0.0438886316591455,0.0833360130486558,0.0451729725768836
"overactive",-0.017823344316323,-0.0892196139001757,-0.0814214569811875,-0.341546863352252,0.164256221927484,-0.111808823979408,0.24167068465694,-0.0627979476084802
"overambitious",-0.164780466232719,-0.160124935198497,-0.048595784877696,-0.403167535796095,0.217749420037953,-0.158250558772959,0.100631277840569,-0.130731042677194
"overbearing",-0.193653542993889,-0.135887459534342,0.303934908166631,0.0186782573444719,0.141010736523386,-0.0957062518838205,-0.00273412133726198,0.0219573989398306
"overbitter",-0.0675078016003088,-0.0192380290184068,0.172086026112167,-0.0604448861264981,-0.1090438918608,0.0477441703690658,-0.0300572182010875,-0.0083380007435902
"overbold",0.0639385746182258,-0.0417987708041758,0.142183166583242,-0.163788774122461,0.299988049585526,-0.110807035272382,0.118633043206226,-0.0361091647742746
"overbookish",-0.0248719196896925,0.201072895578659,-0.227442317961113,0.0914043586165239,-0.0969872176500385,-0.11736703685378,0.160740380511794,-0.50188486238493
"overbrave",0.0837388686583366,-0.0634835346065301,0.152951197229676,-0.104572217431512,0.079870006809433,-0.0603109322961847,0.193486062084651,0.0779675918152708
"overbusy",-0.239263670420547,-0.108804172252933,-0.0918196305112602,-0.236608868679224,0.113231231379065,-0.0797545333351497,0.0504985702722415,-0.0623193278297562
"overcareful",-0.507895865651499,-0.0117994373882047,-0.140001740067704,0.14234995705985,-0.308433018869452,0.0547403735151486,-0.231158376756197,0.0202960376543741
"overcaring",-0.236301438390699,-0.293207844240177,-0.311877222426568,0.0721648040886107,-0.160808218727051,0.38934937521675,0.108878475075621,-0.0238632693709595
"overcasual",0.347830030798445,0.0425081203701135,-0.0444403252250189,-0.0309690479201566,0.047264449408847,-0.0751926889898162,0.0358383649390901,0.0319286960634767
"overcautious",-0.226385722160066,0.054281314468264,-0.101574887309121,0.347286192182708,-0.233831977324874,0.071278715412303,-0.109920673804262,-0.0771532670606859
"overcharitable",-0.150151300502178,-0.18133384238545,-0.269302828071639,0.0386726288532544,-0.0770565263391663,0.222727317255241,0.180322502016567,-0.00684507931594888
"overconfident",0.0239930439787078,-0.0381451999413865,0.0601194609973684,-0.0478749431168177,0.345335801777646,-0.15581077040732,0.036383491806531,0.0226095182500222
"overconscientious",-0.659806176860171,-0.0190535675466568,-0.103273763194203,-0.00422491261933424,-0.238994691597479,0.0990404259325901,-0.0737850101647689,-0.0534167165593791
"overcredulous",0.055694781355662,-0.0554986781177908,-0.119296010197424,0.0142361888230553,0.00197979947384293,0.0840281236840903,0.0646786632650316,0.0270974835777902
"overcritical",-0.23856241254887,-0.0966023310075027,0.360566743353705,-0.18622001034768,-0.191886679716674,-0.119985792753054,-0.300538891805994,-0.00287837797888895
"overcunning",-0.0737076845954164,0.0688762703560809,-0.0193076340154596,-0.0851332219176708,0.184996710195041,-0.128562892389835,-0.0876759062514555,-0.0591115963255079
"overcurious",0.0336449133046113,-0.0504525295982532,-0.0876343842338399,-0.239331989049736,-0.00561569147415944,0.0787592488148456,-0.00707204586110493,-0.26838376965313
"overdaring",0.0971221696976197,-0.0758782743183046,0.153921671559565,-0.259384298052698,0.287310620994277,-0.025690587908897,0.107272508057414,0.00757053424664737
"overdiligent",-0.650111152664225,0.025050294130005,-0.0614597290315819,-0.0627196822537861,-0.0782833204975987,0.0143780436460948,-0.0605826901492687,-0.0147670975870919
"overearnest",-0.366141249448537,-0.162195932668714,0.0162288275783483,-0.0150373027256439,-0.268738446882731,0.0265531089304689,0.103975369754506,-0.0666427324643867
"overelegant",-0.148318877062115,-0.152751591061677,-0.057998083273426,0.0643068035484877,0.354237114848662,0.0588878873263719,-0.322935765705476,0.0340250265002907
"overemotional",-0.109836574664182,-0.100623154744142,-0.143662513847686,-0.103918188967874,-0.017505749196845,0.459245726082552,-0.00861137553857762,0.0508513546429799
"overemphatic",-0.117319190398215,-0.294606263691552,0.152221727556594,-0.102401130720974,0.0958470278624513,0.0970962768721009,-0.0190169505035739,-0.149920310453494
"overexcitable",0.145205205776919,-0.103221976700207,-0.0905466517075439,-0.219968883077013,0.245133314701492,0.112634896163436,0.0981077414285551,0.0287769854744195
"overfastidious",-0.479567144594628,-0.0469795689652884,0.128281627341559,0.0350890242452739,-0.154891792745273,0.0998628024537086,-0.48090945308763,0.00182514370068727
"overfearful",-0.160369629378113,0.0158904628420129,-0.189311767330205,0.143550005476232,-0.0390283821892433,0.238193577880712,0.000478632746441884,-0.0350809764942452
"overfierce",-0.119575841391078,-0.06103241516711,0.29734834864718,-0.0693853438869029,0.19585717647615,-0.028190821546972,0.122420350482734,0.0610257641304828
"overforward",0.0937405942877065,-0.103506928475844,0.11322826407683,-0.103917575772598,0.300961080460145,-0.0698028318387681,0.133777675112636,-0.0503210764265032
"overgreedy",0.00751114393486825,0.0199950542200083,-0.0193458256990832,0.0151015446816991,0.142824369452911,-0.0244247959350889,0.0585152310248357,-0.0272389923386191
"overharsh",-0.204075865122551,-0.106858753367268,0.488782614592601,-0.152096792252854,-0.185082274025527,-0.0800771319129134,-0.125804215711632,0.101007567624467
"overhasty",0.205129690197047,-0.0123321468370718,0.0625989074932809,-0.121355571644183,0.30048981119349,-0.0194424841254778,0.226883286390679,-0.0242675226117034
"overimaginative",0.150098264377219,-0.00913955518210352,-0.0812532039560866,-0.309546163090734,-0.0377383452934023,0.170402605018151,-0.34884601672946,0.035981434636131
"overindulgent",0.141711005695703,-0.0326727877663969,-0.115338502092905,-0.0506310093161285,0.228299064963881,0.0443214900986919,-0.00304438423103471,0.0222927487594063
"overintense",-0.315342419330331,-0.15030297874493,0.0722386848696654,-0.364614660116676,0.057512187622216,0.150835286403296,0.0149946022707911,-0.0600042713320152
"overjealous",-0.164747209188701,-0.0884882887476311,0.0773117694864623,-0.0573933355060767,0.117213797028886,0.0837788143059997,0.0153207712740297,0.021273288716185
"overkind",-0.017216640069516,-0.243052132298849,-0.37022685729222,0.122735574085473,-0.121827231194597,0.274177449069475,0.0149205058062405,0.0225980573476424
"overlogical",-0.10791180714518,0.292942571971933,0.046938622746345,0.0404163684515483,-0.146343944254411,-0.359807485819237,0.0435089800194071,-0.191619220883594
"overloud",0.0667024619503307,0.0103093449366859,0.083224156545968,-0.018483886046807,0.186299667262958,0.0728695636655225,0.0808227509101185,0.0923166915670605
"overlusty",-0.00429947742609034,0.0166533007818296,-0.0120127774427996,0.0268276569029948,0.0228191148289264,-0.0190883398805897,0.0132509813219696,0.0149445811319982
"overmerry",0.065864275039471,-0.142035823765387,-0.0577929596497782,-0.0155319244471008,0.138811863204152,0.0377109949952992,-0.0176156642871041,0.102819405585223
"overmodest",-0.09911526359798,0.135787298692933,-0.203058202719286,0.173284176916745,-0.13158285531264,0.123742164888271,-0.0190967929975403,0.0104804909894371
"overneat",-0.519043373983062,-0.120849849778686,-0.0251604063768586,0.200784991395122,0.128651968687502,0.0227184834461291,-0.419895343984612,0.182275101680972
"overnervous",-0.353508303329156,0.0183009419634252,-0.333325349588481,-0.121674339943448,-0.0702925312328095,0.359888360225846,-0.0975470665724128,0.00540481085984909
"overpartial",-0.0953718306382793,-0.164840479751361,-0.0256171307724696,0.0264259802072261,-0.00318915422721109,0.134576176001492,-0.0228320839241806,-0.0159697714683394
"overparticular",-0.40738422668453,0.00912110938829246,0.133701107427969,0.00677122483024737,-0.149388153090036,0.085398191679697,-0.368360627241884,0.0523542950014912
"overpassionate",-0.13643700079072,-0.292324884492524,-0.0307055782467237,-0.359086704871823,0.0648988919073925,0.217897445341629,0.0116124652667802,-0.00166962298176714
"overpatient",-0.152149675731001,0.0141731306912653,-0.326296535058721,0.348457434490308,-0.177901670360846,0.197743941844813,0.0830873184586945,-0.0959715620488097
"overprompt",-0.100227946817257,-0.0902606903197869,-0.0175046247626129,0.0262413371855749,-0.00179898722548073,-0.050059990960943,0.0715785994922098,-0.0343063708569708
"overproud",-0.0969453442501492,-0.0550558128902154,0.106206183345433,-0.0205385214040434,0.269466526929694,-0.0813969137102299,-0.0814350714277839,0.0134972103155342
"overquiet",-0.120294577413108,0.475577201931502,-0.219112288538584,0.134827920236047,-0.0563538031626751,0.081071994859219,-0.002981999301118,-0.015755849036292
"overrash",0.222426894982114,-0.0194469167610894,0.108891157751769,-0.109900100924195,0.246037537644462,0.0646226726540093,0.207303470140158,-0.0106568817825636
"overrefined",-0.211233307920503,-0.0855422574781866,0.0355980606858065,0.0655533895279659,0.146401474781902,-0.00403043236517775,-0.362260985981347,-0.0342968984048582
"overrelaxed",0.292371825531463,-0.0190106928071767,-0.0518527258604093,0.103078107687955,-0.0350537746858498,-0.0358214218239513,-0.067191492234472,0.0316082440455841
"overrighteous",-0.141463069931497,-0.140023554408842,0.163022767473368,0.0352519233481537,-0.108332489777072,0.0603490391221553,0.0280470705693263,-0.0843190267698032
"overrigid",-0.32317438190194,-0.0535741778488784,0.326788794070546,0.292936622473516,-0.23184438641584,-0.186694168466926,-0.112607695304384,0.0866113418453224
"overrigorous",-0.50846638713239,-0.0468291632811238,0.239132554238504,-0.0660392592128897,-0.179187093328076,-0.208456212838467,-0.158594863941181,-0.0421755909305054
"overscrupulous",-0.52608915138038,-0.0934515518998536,0.0615173472193459,0.0962651949861575,-0.333206786186769,0.127286992086758,-0.245979165397188,-0.0412487431488354
"oversensitive",-0.15368974399759,-0.0589181024984189,-0.211959121240416,-0.0639922107289737,-0.0510571698796812,0.382062927508993,-0.0739904339606995,0.0100154852535949
"overserious",-0.350866007205305,0.106128326913625,0.113640498775531,0.0545618225092133,-0.232115036962835,-0.124617206505051,0.0316078673950935,-0.147034398971781
"oversevere",-0.489776813084995,-0.142481656251119,0.264953998074722,-0.131885947369817,-0.133677317157448,-0.179486120844856,-0.114161457364814,0.0519874704201733
"overslow",0.348643932846096,0.000133895194550407,-0.0470946556787827,0.415281010977481,-0.0463327985525093,-0.0242860815411255,-0.129722505449901,-0.0859367094089398
"oversolicitous",-0.287021859407358,-0.350683622213859,-0.269981388250171,0.10395887629642,-0.0517965604571773,0.168088204180922,0.0811677176262581,-0.0758736507986614
"overspeedy",0.0505998287738914,-0.0238197169790123,-0.0104487107649781,-0.275753986512097,0.384789462938391,-0.149463879745278,0.225343523480619,0.0577442576450764
"overstrict",-0.385843363049388,-0.139369122838669,0.353258353433836,0.090557046835034,-0.21418593581331,-0.159678091326866,-0.192488376156642,0.100845771720552
"overstudious",-0.212786698717644,0.129904401658249,-0.159720868792763,-0.117639054293493,-0.225367598402824,-0.208391060704064,0.00186977629658165,-0.472392494563207
"oversubtle",-0.0722293363451771,0.0533631591069134,0.0506751753030126,-0.0773128207335541,-0.0391618321892568,0.0394902055720046,-0.29089143890748,-0.157002484494981
"oversuspicious",-0.0964262070276485,0.000956254114765942,0.103080597681943,0.0932711087117346,-0.0790616205933377,0.0503513887283588,0.0173730934173798,-0.146104457377896
"overtalkative",0.0107284642681345,-0.241045233889766,-0.0634946078447316,0.00245214322059364,0.298042956002628,0.00456493527691045,0.0164960594713523,-0.161416707100736
"overthoughtful",-0.202210629056309,0.0899284631138602,-0.160274526647877,-0.100239297552478,-0.263104560219502,0.0784627637045591,-0.262452467697964,-0.183973791048472
"overtrained",-0.120854250980441,0.0299078823205597,-0.0360713514292979,-0.0483465905921003,-0.093552097210843,-0.179706085444007,0.235204965688007,0.0457604207408317
"overtrusting",0.0606034779476895,-0.102652106264457,-0.216486809311517,-0.0211769346789093,-0.0682320706768489,0.210258713018451,0.157776492120864,0.00100358597674304
"overvaliant",0.0243695409630036,-0.0991385746948374,0.163955751071261,-0.0664731397428644,0.0272212646816175,-0.00549846508297368,0.225987394948956,0.0320591926344966
"overwary",-0.203329422216946,0.0724869341704596,0.00743079798291124,0.270759374476504,-0.143080786608527,0.0892182165277671,-0.103900449938012,-0.0766651355678497
"overwomanly",-0.100648435480029,-0.0456244695734926,-0.131471494206172,0.0687784843942546,0.0454423823481858,0.0491857904392342,0.0105974687044849,0.0160371428958464
"overzealous",-0.225435614251007,-0.201096222315673,0.0916618901646735,-0.297692644968638,0.0630378115168953,-0.0275683945399305,0.107046407874556,-0.0711062648459476
