"","RC2","RC3","RC1","RC4","RC6","RC5","RC10","RC8","RC7","RC9"
"unfraternal",0.111673905940536,0.244477601321316,0.385869615827836,0.000285526665923906,0.0114848289668705,0.0288478864351284,0.196599923190442,0.0346794507803749,0.0594049505973817,-0.0135047272096077
"unfrugal",0.023875559904578,0.129010235732547,0.00251140894051609,0.29305419388752,-0.0592612560952755,0.138486830511001,-0.112583171544414,0.0609406821079935,-0.123214646417994,-0.102117517689167
"ungallant",0.191502398060703,0.105560298467851,0.13357002430723,0.0591358528305278,0.0472227095998407,0.0418937807626389,0.078900306805108,0.055805187117515,0.0306230204442834,0.0782013508077801
"ungenerous",0.315605177062777,0.132825769625281,0.11561626258749,0.0245470386947711,0.116569160552786,0.0176863251558711,0.0932881901450038,0.107588846937913,0.0783798240093932,-0.0175207382999095
"ungenteel",0.0319212396906736,0.152424037452084,0.178559469423978,0.155384529625138,-0.0393347171938008,0.132216852848406,0.0334349440074682,0.0443875270293264,0.0706770494923295,0.203165991004734
"ungentle",0.0172354088344287,0.563669340303229,0.0180933867941832,0.0357505707744277,-0.124538587206646,0.00344567982609225,0.100939180174373,0.00629403467942064,0.0381200415756843,0.113682866243133
"ungentlemanly",0.152751688079344,0.0294262055089292,0.0294983332113824,0.0992072894997178,-0.0183971362780891,0.0206365266987126,-0.0292011446219146,0.039681856730526,0.0525736978037437,0.0958231888474161
"ungiving",0.157570631074626,0.241564850076732,0.28989589466163,-0.00647256072821343,0.0715602723790161,0.0706570423814042,0.0453364625568208,0.0424882752170803,0.0706851783076906,-0.134495525949067
"ungovernable",-0.00390530028119777,0.0660787326282576,0.0947544773194908,0.193181584172494,-0.0949872930165001,0.0264389284958156,0.0241762018778939,-0.0105135495176442,0.0685426533842861,0.0626088976546103
"ungraceful",-0.0527227241471375,-0.0240061452020856,0.123797437190454,0.11319805261188,0.0784694549817958,-0.0593874644142255,0.0208135126449579,0.0796801669047033,0.0318826919644646,0.163362289076543
"ungregarious",-0.0765839530688404,0.0764729236105544,0.679990561681107,-0.0185189033022069,0.159101386040977,-0.0849720487179242,-0.0275822394911915,0.0226734728032404,0.0156219695800276,0.12720137047472
"ungrudging",-0.10793601589523,-0.333431602907438,-0.0317441569252323,-0.0673146175601381,-0.0466873848107875,0.0261638796498548,-0.0787881297989763,-0.119296660106086,0.0555988585267103,0.112208283453907
"unguarded",-0.202437723664151,-0.0952877564605191,-0.240846840759504,0.408210441055931,-0.0128922137365352,0.0537592310723032,0.0312271288756887,-0.0680440732854334,-0.0321743847431038,0.0962564727676331
"unhardened",0.0344440568895561,-0.132782368151405,-0.0194586890052685,0.14189562333975,0.301884661792128,-0.101686109971981,0.178335154637106,-0.0258677945305497,-0.250774496903011,0.0515649859125955
"unhardy",-0.00950605247247363,-0.0350310479268812,-0.0692567708870158,0.213809664535385,0.387336539295381,-0.179938872478265,0.117581069039794,0.0928201994993741,-0.101589143991706,-0.182274208700228
"unharming",-0.409604546269,-0.158283661094542,0.0581079912197779,-0.0056615209832144,0.040711379177757,0.0762389680696045,-0.0399967110052391,0.0292624164681944,-0.105231413365634,-0.0484224756203356
"unhasty",0.0740504804632835,-0.0508749552179446,0.0264587426929858,-0.061715088386663,0.272481513467953,-0.013927358208435,-0.0513480387631895,-0.0586450071991773,0.0145792575977436,-0.0404058194032213
"unheedful",-0.0720169076137918,0.12472936568398,0.0995913474807696,0.515653117887514,-0.0166880122718566,0.011159511939025,-0.12887804622465,-0.0158746535507996,0.0406383295088699,-0.0451936566481273
"unhelpful",-0.0474723663698401,0.160388695411815,0.178532380149209,0.0952857029072524,0.0221665925047238,0.0370659532336618,0.0735035819549357,-0.00798676826242923,0.0243100003237178,-0.0636033781177774
"unheroic",0.165419755026195,0.0573596790993102,0.0609517331243985,0.13132236934762,0.484109103463565,-0.0434981313247924,0.0298498357704362,0.206098684953569,-0.0517844370067091,-0.11913177378307
"unhurried",0.154318318459575,-0.0197181733587317,0.135592316682862,0.14903132982791,0.438769344502073,-0.0617295491745678,0.0220220265552151,-0.265576234950169,-0.016518241255818,0.0675728511828412
"unimpassionate",-0.06379495352878,-0.0373117846834142,0.0869646428499961,-0.0503695717175972,0.0797572085507198,-0.0408354645033083,-0.0149599743588019,0.171277919171935,0.0928106896526614,0.0223442347966254
"unimpatient",-0.0232469484604662,0.1369236806878,-0.0199519729528718,0.0343382490464031,-0.128032976275518,-0.00203407222284737,-0.178569174330976,0.148258252816469,-0.140316273272927,0.0401044090319617
"unimpressible",-0.116093513239191,0.224862722179932,0.0772902159041747,-0.0549251723395822,0.223506540963425,0.108254327995624,-0.00326748586417152,0.0367526168292225,-0.0329163727520199,0.00997842145016684
"unimpressionable",-0.0776660782791405,0.0905770639663155,0.0241813467525601,-0.0823608104752932,0.20102064715038,0.192258291390834,0.00414115096793848,0.0214097036813538,0.0249882342159882,-0.0152287420040278
"unindulgent",-0.0919614743240914,0.195823423937226,0.151432680844923,-0.146261005722672,-0.0262248634182345,-0.0913649303432974,-0.121942254700272,0.137785533677358,0.0213152994621165,0.132335789498972
"unindustrious",-0.138711728009143,0.00256383447937942,-0.0297765577336459,0.296299131058285,0.073641725554891,-0.0682072485081092,-0.0309395459720405,0.0293854422968624,0.0584087655281,-0.0370214644540652
"uninformed",-0.0707691427478945,-0.0279028050387999,-0.00837953279566736,0.055709837037902,0.0459192141027121,0.126248582745183,0.0126008357474007,0.0240294677473,0.0331055474062031,0.0120245865420105
"uningenious",-0.0209180186283524,-0.0467685601615903,-0.0665839703486797,0.00455307848899382,0.0754976754163324,0.071444428898659,-0.0341759534091748,0.0273055123637412,0.0494277619906238,-0.0131577740003029
"uninquiring",-0.0892198727339738,-0.0116119325909803,0.0300224070544216,-0.0104018098712152,0.099431410848807,0.27074180747028,0.0104874494476231,-0.0255498339161754,0.123941986798458,-0.0398583319339327
"unintrospective",0.0460246413442673,0.0422697476242145,0.0141031622944915,0.0242806702690488,-0.0350807840828757,0.316677171608351,-0.0208395318680054,0.0646626447317006,0.109579654614473,-0.0230246217620333
"uninventive",-0.0829944242793673,-0.068728580233866,-0.112140717017535,-0.0863166089170483,0.195624149675981,0.138725403665568,-0.0116185597004162,0.00977072223856765,0.115052873430345,0.070618740305904
"uninvestigative",-0.17179531515521,-0.0552195399355715,-0.0900276154893311,0.094065352666288,0.114197261553528,0.282071676829372,0.11367348534087,0.0726173547250656,0.146724066821448,-0.0643029484947673
"unjealous",-0.105712562961795,-0.0831388354350206,0.0671794239178073,0.12085184618192,0.0313109288662514,-0.0416742347373755,-0.0949673815467369,-0.0187462723859324,0.0327267590591717,-0.0103885905722232
"unjoyful",-0.020943478630421,0.0874951137797508,0.231548072071574,-0.051523319233801,0.113981131030177,-0.107161757980001,-0.065937409862903,0.0993104219534478,0.032716290809039,0.0831067498121462
"unkindly",0.173102284368108,0.466138240054569,0.0160894355997059,0.0109965751841783,0.0929872058839258,-0.0739692834390953,0.167624267690234,0.0592029310329294,0.0125969889220452,0.0061031962016292
"unladylike",-0.0442135643748575,0.0128115492004202,0.0275175983912707,0.0355653985405119,-0.00439727622761532,-0.046003882081565,0.19179954681402,-0.0182922550686871,0.0414656805891918,0.0541107203549848
"unlearned",-0.0479795563037157,-0.0322972334813218,-0.0282196147845039,0.0733691478046421,0.0647008426456424,0.144881264237751,0.00601984480189973,0.0264142289380868,0.0442050999803392,0.0662807447284938
"unliterary",-0.0795794367171933,0.0385832732130568,0.12757905860473,-0.272195612677195,-0.0714880174636029,0.66984061804769,-0.0652853076552509,0.0720481417682877,-0.00781228029770723,0.081379746430341
"unlively",-0.125662130497587,-0.0455582720759921,0.214740208159232,-0.00310315054074104,0.202607795447424,-0.0838107515685783,0.020884241410057,0.172723468826918,0.077102718160518,0.029832138830577
"unloving",0.0268685460907864,0.0149472868684783,0.162519782196956,0.0206890465302031,-0.00133765931956652,-0.0428488512607215,0.0311705485129821,0.0571065396684036,0.103687713463682,0.00486476132792666
"unmaidenly",-0.0652046155857807,0.00079206111499691,0.0166222599581521,0.0188663830195642,0.00606345609609843,-0.016464385067803,0.0589664774641858,0.016211518640927,0.0500905533211165,0.00470056956094759
"unmalicious",-0.587958030446726,-0.150879887847929,0.0872398535836834,0.0710657753024526,-0.0444967238821835,0.0334687359783493,-0.10081654951775,0.0425799607947758,-0.0404183522252591,-0.0797827350729425
"unmalleable",-0.172469189868201,0.317760390495794,0.132056973483256,-0.15916897138313,0.144979437881219,0.141824909454979,-0.158704565983544,-0.0414199129358663,-0.0112608018633195,0.0472591797124205
"unmanly",-0.0447696728164731,-0.0599371329445322,0.0434014874425589,0.0270643870612329,0.0591137235012647,-0.0222822794489067,-0.0371055901249451,0.0707267049339062,-0.0256521120791882,0.0115735494521966
"unmannered",0.00458052403781185,0.110233641845052,0.225906716037956,0.110200671575248,-0.0440218431325851,0.0364942737343769,0.0321451239804769,0.0578062876663127,-0.00351616265670128,0.0956684167681085
"unmasculine",0.0413561132322937,-0.0309816176938498,0.029118630845482,-0.0165527906383388,0.153520211440808,-0.114381413746547,0.577754529840871,-0.00764480474353464,-0.0761464429336608,0.0930211814359585
"unmeddling",-0.355180809919056,-0.316124553144164,0.317898086642804,0.184488745414473,0.101360967448586,0.12071071605876,-0.062719698915944,0.0276236133939394,0.108635052544705,-0.159850623902303
"unmeek",-0.0636439988520981,0.181569123303948,0.0139246615168024,0.0343951720353539,-0.249679693097539,0.0310631019866609,-0.106743885234305,0.148723110253331,0.0701192129151829,-0.0307643447693028
"unmelancholy",-0.0863784859059002,-0.0560522342619266,-0.0935257595863031,0.00804148154117932,-0.069486691393681,0.0479907743689171,-0.00561644954736607,0.132310865969982,0.0896788025780254,-0.0576762420805757
"unmercenary",-0.412954892442105,-0.0183140595193947,0.113003073084544,0.0322007219884744,0.0334310361026908,0.0360729997582771,0.139046548289225,-0.12068130196538,-0.051646458717238,0.106763247474105
"unmerciful",0.0916246074337942,0.364426956123237,-0.0377922048140581,-0.00807302225935241,-0.0340224097557056,-0.140285358601684,0.135839143049208,0.0401905532044638,0.131608036910242,0.026166878967771
"unmerry",0.0198198165801639,0.203734149537257,0.356877967063114,0.0257245774708875,0.0578920134837071,-0.0824946275072939,-0.0434816493616687,-0.023945196915469,-0.0765099823640083,0.168312531136574
"unmethodical",-0.187302249854761,0.0279076781994808,-0.0501932170849919,0.565951455757702,0.0183853702623145,-0.0817430012886515,-0.0412788447897347,0.00865616399612137,0.0409212868211241,0.0169454602692254
"unmild",0.128802708721466,0.274078161506752,0.0364582030067191,0.0351098464959074,-0.25944945107046,0.0930866447018452,-0.107698896787263,0.0224139874646004,0.066806081103028,0.0200499451638607
"unmindful",-0.125550142045408,-0.0439184367369107,0.0477554963505919,0.397952559608685,0.00919714034508829,-0.0646648203186873,-0.12848467644606,0.0429284231004331,0.0129884396512371,-0.0246166275265061
"unmirthful",-0.00431055901961361,0.230864651091682,0.333806704058042,-0.0890266765710291,0.100555870579628,-0.189305658445251,-0.0762971937896425,-0.0248240625295961,0.00440492368192208,0.109715132987823
"unmodifiable",-0.0313920263445878,0.212477968765275,0.105416625045377,-0.134442122985033,0.278127321059167,0.289749653759764,-0.100011745410747,-0.0716697954330393,-0.0200592633740397,0.0612290965172809
"unmoralizing",0.591115348206906,0.0212898709223093,-0.0727801509573814,0.073321329207626,0.036315830196261,-0.0586305721632086,-0.0161108659115636,-0.0219997714745372,0.0896603587826615,0.0574844959951439
"unmovable",0.0479594684158672,0.124573076819728,0.12306811170591,-0.228393701997005,0.0769084923939555,0.13265459302689,-0.118774420825632,-0.0949810613440759,0.15807146080223,0.0883647931346056
"unneighborly",0.10511090040193,0.0452562200045815,0.501347868744578,0.0466984414908038,-0.0446047727421265,-0.0159275541447608,0.0879717090304476,0.0813843750890065,0.0378960917213924,0.0215793745335109
"unniggardly",-0.0272105455973822,-0.0916895820257386,-0.0585813030521289,-0.000653026453435086,-0.0676346580957534,-0.00492056695173802,-0.0264292672456168,-0.0171659107413516,0.0725131107020328,0.0283277439526236
"unobliging",0.0450704232753791,0.42671498488416,0.218319448536526,0.189138635208603,0.0326960686187393,-0.0484524867390266,0.116841299388596,-0.0247887419511702,0.0426372654822458,-0.131229385194378
"unobtrusive",0.0356233098338029,-0.400305409956953,0.366237699303567,-0.0357523607901977,0.39565742302632,0.0116939045737649,-0.0777220240613433,-0.0687504850816009,-0.0866834270423428,0.0673136551730018
"unoriginal",-0.046264627643975,-0.0404431014230124,-0.0301925076751826,-0.019670521839122,0.0599048374561342,0.0409461802341056,-0.00299093520797052,0.0454647068025706,0.0449502786664108,0.00660165439227287
"unostentatious",-0.0410735325152358,-0.0831787208901822,0.108186010177037,0.0304011782191657,0.210458605911257,-0.0408217529185196,-0.0326398272784567,-0.08282999335475,-0.017688670353183,0.281091385380511
"unpardoning",0.193179571403802,0.448920512651873,0.045002631920461,-0.0432246434544256,0.0204104182681644,0.0279644467048312,0.00493782724810186,0.0263472668160521,-0.019461042668581,-0.0118635519703466
"unpartisan",-0.26850768903161,-0.125109631397499,0.067473788717698,0.0760215018388065,0.064292809712131,-0.0149307793405622,-0.0622522901276204,0.0666279312817263,-0.0246057626032423,0.0733934398679526
"unpeaceable",-0.0126140860431334,0.284008588725994,0.024460423595714,0.0648390413136538,-0.127856593051052,-0.00442403170028773,0.068258792763997,-0.01821118417813,0.075883023038597,0.071920142864059
"unperceptive",-0.0438672926949112,-0.00611686596269091,-0.0148704278611871,0.0162547586672567,0.0394870319833727,0.116307746463311,0.0110246363862403,0.0254893991723178,0.0324390311091141,0.00733414539401884
"unpersonable",-0.0620771861536565,0.280489674104995,0.599920929701107,-0.0300512405609249,0.0454523666073471,-0.0294080097605297,0.0742315180901883,0.116041876457858,-0.0146859134023351,0.0416177957833137
"unpersuadable",-0.153494412536679,0.262534748343766,0.276166264786074,-0.0402320457256799,0.14566028247306,0.27301886235358,-0.0912820889314226,-0.0724801876568092,-0.0727528434452125,0.100188112814476
"unpersuasive",-0.119787308011362,0.0582100531411523,0.240542308252647,0.0349732676557698,0.145063870894147,0.139734240497356,0.0720923272223561,0.0471117526035339,-0.0534439881768128,0.0841421369043599
"unphilanthropic",0.179646987081121,0.0842098179212366,0.21313373717747,0.00746096087385719,0.0731244303678856,0.0696990931856535,-0.0123809568701473,0.206591085727679,0.0415137202216048,-0.0353685342351236
"unphilosophical",0.0387212266466003,0.0680005677281019,0.0355816387147651,-0.175315677841753,-0.0278657804116812,0.555784485051073,0.00682243017780447,0.0755266211767388,-0.159750195753021,-0.00686861606405941
"unpitying",0.212555760473683,0.354882001025875,0.101483241135572,-0.00959319796341563,-0.0285266771160707,-0.0299966947063393,0.0832036460073885,0.133816899359775,0.116310389630208,-0.0096949060338011
"unpleasable",-0.252566965337371,0.487809439530846,-0.0167685491057013,-0.168115026596726,0.0408496241319476,-0.0657708887402089,-0.0941679654731475,0.0520180222331036,-0.226631667269446,-0.175221471672252
"unpliable",-0.0779408478676269,0.332473794894051,0.124589803979097,-0.0397945392545221,0.121380168179233,0.158943122906692,-0.0243973682065417,-0.13243080855948,0.107602446059546,-0.103762277372633
"unpoised",-0.11347198511564,-0.0390040461216467,0.0829288428684426,0.118016813446368,0.00720127077860035,-0.0399904858324272,0.016576741042975,0.113596773658728,-0.0187337705985031,0.0495730565694459
"unpolished",-0.0267648581098441,-0.0357934791575656,0.0999357601776812,0.357190334653162,-0.0655258931957724,0.12167210834974,-0.0730059559415333,-0.0157594413609513,0.03486408305261,0.24053435432133
"unpolite",-0.0674521078639245,0.480676747576648,0.177912604809937,0.100186390912938,-0.0642408695790883,0.00834216910676092,0.123752265099325,0.05175496371367,-0.0297057646874782,0.13522491583767
"unpolitical",-0.0565919477581421,-0.0968814872908649,0.0977400448583474,-0.0197697191668607,0.145093692231154,0.27412874436917,0.00324036621985076,0.122157022816828,-0.064585305642366,-0.0282405161497407
"unpreaching",0.0140857033141021,-0.188629130578581,0.251381343310588,0.076245889149425,0.107287506001069,0.181169285899899,-0.077539744051047,0.149631995371418,-0.0176352262231229,-0.0635426545401351
"unpresuming",-0.16783867884131,-0.364246476400233,0.163245764766435,0.127459967999635,0.252344945086759,0.088726002494311,-0.0688788240486716,-0.101764510321064,-0.0767002723312324,0.118248446214025
"unpretending",-0.321235437778901,-0.0871084945456899,0.0837802016644273,0.0961460030388546,0.109682333486962,0.0808915936831415,-0.0152733411294313,-0.0507414773289993,-0.0536923143252477,0.240375552485289
"unpretentious",-0.21833268952871,-0.0739023888549828,0.0543465004014377,0.0953087840491857,0.0814343645881231,0.113180680491789,0.0142112622174144,-0.030770369960497,-0.0647985040990542,0.249971157542042
"unprincipled",0.680775254079325,-0.0948401695962282,-0.111949744441995,0.0101746587420948,0.0665260017537791,-0.0520970566511753,-0.0144822070391513,0.0292509468141152,0.106201600155745,0.0425912050430449
"unproductive",-0.135020368596982,-0.0123932548117478,-0.0408322600123437,0.295928632033854,0.0668136863494513,-0.0797354476149913,-0.0477477642587562,0.0286448202397974,0.0302435844131351,-0.0183281125985321
"unprogressive",-0.0926202549589537,0.191893825101036,-0.0699051955385836,-0.00923749148838837,0.46570237582196,0.301144444560257,-0.0373915145846879,-0.121027151258638,0.0645940965922727,0.0229360361342029
"unprovincial",-0.0283062817863673,-0.037754614021967,-0.0231212069099769,0.212544625719558,-0.144821400397302,-0.431084048747735,-0.0247288163755221,0.0477035998857142,0.0482945770968874,-0.188622704648898
"unpunctual",-0.15347976840731,-0.000549818138416385,0.0240205284673825,0.499203644731094,0.0317712975225167,-0.128692244043344,-0.078044381407299,0.011142911056631,0.0207200109439592,-0.0264366607531109
"unpurposed",-0.0738736796048358,-0.0217383363844583,0.0130319238942996,0.031801607547469,0.017893761082024,-0.0134650510555275,0.0168793426644812,0.0246350096497203,0.0404424082638027,-0.00618315515400343
"unquestioning",-0.0362833412574251,-0.116618072608928,0.0309944166202127,-0.0630549980748743,0.137480063952296,0.349397132330212,-0.0188099695450068,-0.124494680880314,0.150537893051203,0.0178908192939612
"unrealistic",-0.0509410336146848,-0.0411429665091637,-0.0678201311499465,0.0750633961295122,0.0189135949222395,0.0303417034036342,-0.0423591868474452,0.0352630387095299,-0.0627359261331435,-0.0557401358548251
"unreasonable",-0.053265372242361,0.53617540345635,-0.122339020378225,-0.0274992827841839,-0.05555786890062,0.0753805645232366,-0.0065789675413465,-0.0433605915734021,-0.137787188088135,-0.0247058897771427
"unreasoning",-0.0893527899456833,0.0423970460193197,-0.0282242480830569,0.0325647465419316,-0.00467672145374317,0.101796955099828,-0.0441010810312616,0.0173467052202006,-0.00734043172289386,0.0266109402027473
"unreceptive",-0.123839068190798,0.275265361250104,0.344305871840727,-0.0643051337640631,0.130158606058625,0.229127721199398,0.0163748778083633,-0.0640653728468449,-0.00840087023011275,-0.0999271960493481
"unrefined",-0.0144975594939783,0.00396536469090486,0.0670973055538713,0.19755112902921,-0.043811161954473,0.151930772028982,-0.0395189306607361,0.00417088502515715,0.0711950940136829,0.192881893231327
"unreined",0.136756096913228,0.101950164546714,0.107031780849861,0.530502124862693,-0.219973736131154,0.100320108942126,-0.0614261803164243,-0.118407348318393,-0.000796590335821043,0.0829787804746345
"unrelaxing",-0.173697401293154,0.296034059600986,0.0216631647139229,-0.214216727100595,-0.269261492084241,-0.173705732474439,-0.170094906281615,0.18793901226878,-0.249582904535444,-0.0113289704403403
"unrelenting",0.0979428843141837,0.0732814153556239,0.0751141031115429,-0.265683117208296,-0.252091055169304,0.0643057152106411,-0.15013052361452,0.0303828332579085,-0.02878973633113,0.0230450585711018
"unreligious",-0.0391637843674457,-0.00296017851185357,0.0773683774315679,0.066812192366366,-0.04950250893478,-0.0165315345166813,-0.00687202939000384,0.0623322311976559,0.00816982016034892,0.0490355616006363
"unrepressible",0.109228900604281,-0.0543739362719023,-0.239655196253986,0.221133311063478,-0.413097615198213,0.0929748459968734,0.0708536949741144,-0.0526886965848553,0.0479590336675828,0.0185185437119069
"unreproachful",-0.473134602375809,-0.359695256372389,0.155822110353158,0.0444618921327415,0.0331958953227144,0.0288581852459721,0.0812832841533774,0.109533796877043,0.186478430812204,-0.0757495878158856
"unreserved",0.0354352625570198,-0.00992564742235346,-0.478904993545286,0.281170448147032,-0.251074539643146,0.133395522229593,0.0131840286442878,-0.0206519734665789,0.0867399896031723,0.0604093181173698
"unrespectful",0.241236169217982,0.360893879120656,-0.0121822036717275,0.100073490033229,0.0786299440261042,0.0160897733497948,0.117654048022157,0.0273728188187925,-0.0135793158471451,0.0544464887846613
"unresponsive",-0.0740760485271809,0.0235227352732835,0.353187303759454,0.110271598953208,0.01292693923117,0.0319159572681999,0.0305651559514474,-0.00655444197633431,0.0610686789303072,-0.0773990028863779
"unresting",0.0868792979383136,0.0201206595693874,0.11438892047363,-0.139384417871527,-0.303569434219046,0.00326853546460389,-0.119658500944564,0.0541985987900531,-0.11747524296626,0.0270211882911531
"unrestrainable",0.034263074570862,-0.0226207518280592,-0.0242181649890718,0.340110099109535,-0.488850974763643,0.00637693099758881,-0.0142655304376634,0.0216924064320686,0.105677541959589,0.0350369732974941
"unrevealing",0.357051649375606,-0.160182743569746,0.441018330375654,-0.0899120326277774,0.0947426978651333,0.0736298640591425,-0.143738429983189,0.00461637219206648,-0.0124681135243601,0.0354227868853042
"unrevengeful",-0.176325514044828,-0.140849750104538,0.0399369263145944,0.0414920277634105,0.046375471917648,-0.00846163246434862,-0.0527996784785584,0.0300910190662841,-0.0175092779937432,-0.0524518453619502
"unromantic",0.00386858482632237,0.0685267312017242,0.272986613878227,-0.0446676757482299,0.0924519924887172,0.000618299208357643,-0.124803989395936,0.224431732433814,0.0439439296543965,0.144331979852191
"unrude",-0.0705556771544022,-0.309362145496828,-0.064322932805961,-0.0189598072992758,0.0992999981378638,0.0241772222521701,-0.0807501115922089,0.0353994411617334,0.03457259154378,-0.0805175697982372
"unsaintly",0.662527030125225,0.0801752953116056,-0.0477305544905741,0.0971541068285944,-0.066366557891049,0.0320267006356267,-0.0989956839482583,0.0325488522474139,0.0605236948199486,0.141511195000299
"unsatisfiable",-0.0499902894679807,0.210973293440585,0.0309252371159972,0.00380531875668828,-0.165342125714576,-0.128024426919228,-0.141975005682235,0.0900554149206393,-0.116895932752688,-0.157999852111178
"unscholarly",-0.0686433165118453,-0.0109695515030787,-0.041398854026466,-0.0623135364483255,-0.0694491097835263,0.702850229589904,0.00837089818181048,-0.0866968306152764,-0.0717405447071132,0.0017007384329001
"unschooled",0.0153415031589515,-0.0179828083180929,0.00858815757413523,0.0763941524551401,0.0574010100580725,0.213108031635163,-0.000867186659918357,-0.00954510894242937,0.0333863899558344,0.123867160268622
"unscornful",0.0472189300334236,-0.395699955450871,-0.0280014493976479,0.0375494892027694,-0.0186310059034893,0.0165458609687318,-0.0542417142027574,0.00357243197268449,0.113304120769389,-0.00376517728928982
"unsearching",0.0152782142493435,-0.114568030227596,0.0836225278773151,0.111472158542578,0.0952496404222862,0.289791131177986,-0.0271951976689448,-0.0555893126687388,0.0945269397373701,-0.0589197981864297
"unselfconscious",0.0257538901304424,-0.179776475692909,-0.0816933509634458,0.280291357843349,-0.0865834080584977,0.207320220069855,0.00743456345190762,-0.158088939842303,0.019764172421681,0.142123985411589
"unsentimental",-0.104584477111271,0.122886348307993,0.180072805158113,0.0372202933716407,-0.153384648330191,-0.137608048913442,-0.160850040861315,0.531486079082167,0.261412288850933,-0.0539084890750044
"unsevere",0.0351132302210986,-0.172811422918593,0.0384657109354626,0.0738229538332571,0.10633727661701,0.0286497030825049,0.0539670070928946,0.12135193084833,0.0785319084472281,-0.0347869913847247
"unshakable",0.0244038520618527,-0.00662382805865893,0.0565286600406181,-0.179593206473235,-0.0603813616097659,0.042626291007317,-0.0084064677983461,-0.0306123353931348,0.137157719458596,0.0115507574197527
"unshrinking",0.0678979263958401,0.0617689823233628,-0.026522520414485,-0.0787880086551781,-0.172680398912024,0.030755557264044,-0.0804108576523418,-0.0239648665867619,0.0458420458295878,0.058872440095638
"unshy",-0.0125119877839065,0.125497324708322,-0.519110495836971,0.0829276966960257,-0.0875692491119711,-0.0312162722228324,-0.0381789603666234,0.0339941483433461,0.0623344537990983,0.0299444828462681
"unskeptical",0.110918476568479,-0.0852706175160532,-0.109602757402277,-0.0178397153251061,0.0847388621269532,0.550033069774006,0.0132218374644464,-0.157686720875218,0.0578758403507211,-0.149942444244068
"unsly",-0.703945057214951,0.086306755620318,0.00674017426090999,0.111569856663651,0.0287131868179528,0.0521891377577808,-0.020395252222944,0.0817796559598868,-0.00800706683436383,0.00263009351980511
"unsmiling",-0.063020861399078,0.244722032735287,0.335933081005986,-0.023609402366267,0.0385241441376288,-0.111838918469309,-0.0711123960239681,1.95197298002017e-06,0.0822442320791461,0.0525860102826118
"unsocial",-0.0128890347275997,0.00968472872429699,0.647966254583082,-0.00895041394830081,0.0364388240493599,0.0279168349931141,-0.00908594629330443,0.0245723931210795,-0.00588778810662999,0.0172344408929969
"unsolemn",0.0422085556729534,-0.078619549590518,0.0471527060379335,0.19957537721337,-0.115515189601919,0.154984624363684,-0.0261500758902131,0.201816590171155,-0.0539133657836959,0.0266685346848807
"unsolicitous",-0.0654987813618533,0.120584140916101,0.624782548594002,0.0868389128991323,0.0309417459833987,0.0814597848141283,0.0310082932635708,0.158705160057125,0.17332999859728,-0.117756836797488
"unsparkling",0.0129323676166281,0.0579449352713344,0.204923356587194,-0.10506648174371,0.365514578542209,0.0396888356287436,-0.0699015461228007,0.0432325214346778,0.0730887078850386,0.187086916355561
"unspeaking",-0.0405335977220964,-0.118566559651503,0.590995016049995,-0.0371447926833905,0.0490698712738127,0.073941294429893,0.0352034841587883,0.0826720467807803,0.0170019718183884,0.000993312350131364
"unspiritual",0.0440947331252757,-0.0159425563172726,0.0386589264542028,-0.0492083071680417,0.147261948050424,-0.0301860249880357,-0.0613588889436946,0.250040780497066,0.0375595470826075,0.0460435124435342
"unspontaneous",-0.0660080302425249,0.0715043695318929,0.0712039852499352,-0.328041019135156,0.458830860503006,-0.102744923113492,-0.190603366767249,0.0294092248820932,0.0134421564025404,-0.0332531368253489
"unsportsmanlike",0.0427862121912949,0.0122079770604991,0.0142776903822835,-0.00278763594369869,-0.0146072403292688,-0.0398463360970742,0.0478384884044009,0.0439144451125543,0.0870393338128679,-0.0022836703853237
"unsteadfast",0.0313933178858588,-0.0405744748433881,-0.10403811413618,0.468839182110955,0.101556585208406,-0.0413247555864618,-0.185873738614136,0.0358766935424189,-0.0723360512912139,-0.0571922626169426
"unstirrable",0.142124228056424,0.0586027551123159,0.233946716896397,-0.0835906683084661,0.347501331781552,0.029634253241866,-0.147050744736547,-0.0902544138696913,0.199081435246765,0.0222561181379665
"unstormy",-0.0110313015707727,-0.229970329672756,0.0317131987237586,-0.0160040222367543,0.181713615149253,0.0311628550098004,-0.021224936969441,0.0881426558341893,0.0448198021193291,-0.0647196668405536
"unstudious",-0.0693124608745095,-0.0542638542886311,-0.0467869855777496,0.238217555998774,-0.0502301951996529,0.529411654928345,-0.0683693565789849,0.0139102170697521,0.147919214769795,0.08714515152944
"unsubduable",0.020550180399161,0.0288002903824196,0.017522663305061,-0.0263856570178173,-0.154788698074189,0.0246187177714072,-0.0136719800063453,-0.0259101425347356,0.0614621249502136,0.0166056531749837
"unsubmissive",0.137185969397126,0.399638195228782,0.164977289139796,0.122488692127503,-0.0428163355066003,0.129450972936796,0.139949472436942,-0.182793519356162,0.150053613565196,-0.029267715060289
"unsunny",0.169697506235322,0.186968115475553,0.28291702451148,-0.00573772242625947,0.158667845508455,-0.10799574474074,-0.154915049686274,-0.0336833647458557,-0.116379525560024,0.160282193522703
